Place,Name,Gender,Time
23488,Javan Wilson,F,6:29:26
23489,Sarah Kelley,F,6:29:26
23490,Christopher Ramos,M,6:29:26
23491,Jennipher Munoz,F,6:29:27
23492,Catherine Maslan,F,6:29:28
23493,Michal Greenberg-Cohen,F,6:29:30
23494,Veronie Lawrence,F,6:29:30
23495,Guillermo Elias Bautista,M,6:29:31
23496,Jodi Morales,F,6:29:31
23497,Vincent Guzman,M,6:29:33
23498,Melissa Worth,F,6:29:36
23499,Earl Simons,M,6:29:39
23500,Melba Pechon Daez,F,6:29:39
23501,Chloe Lewis,F,6:29:40
23502,Vivian Chabrier,F,6:29:42
23503,Ann Healy,F,6:29:42
23504,Patrick Healy,M,6:29:43
23505,Joseph Weiden,M,6:29:45
23506,Claudia Kirk,F,6:29:45
23507,Montserrat Cardenas,F,6:29:46
23508,Alex Perelman,M,6:29:54
23509,Norma Rios-Frutos,F,6:29:54
23510,Tammi Hogan,F,6:29:57
23511,Jenny Tu,F,6:29:59
23512,Joseph Salow,M,6:29:59
23513,Victor Velazquez,M,6:30:00
23514,Jaime Olsen,F,6:30:02
23515,Maira Aponte,F,6:30:03
23516,Randy Eng,M,6:30:06
23517,Helen Ng,F,6:30:07
23518,Terrence Robinson,M,6:30:09
23519,Albany Ramirez,F,6:30:10
23520,Timothy Gallagher,M,6:30:12
23521,Gilda Duarte,F,6:30:12
23522,Anastasia Whalen,F,6:30:14
23523,Bryan Sander,M,6:30:17
23524,Venkata Sunil Kumar Aleti,M,6:30:19
23525,Rose-Gaelle Belinga,F,6:30:21
23526,Monica Gamez,F,6:30:24
23527,Jessica Kristich,F,6:30:26
23528,Heather Orlando,F,6:30:27
23529,Scott Goldfinger,M,6:30:32
23530,Megan Major,F,6:30:37
23531,Jen Piche,F,6:30:40
23532,Laurence Martel,F,6:30:41
23533,Meredith Miller,F,6:30:42
23534,Heide Buckman,F,6:30:43
23535,Stephen Ting,M,6:30:43
23536,Neal De Paz,M,6:30:44
23537,Roseanne Svihra,F,6:30:44
23538,Stephanie Johns,F,6:30:45
23539,Edward Sares,M,6:30:49
23540,Stephanie Cruz,F,6:30:49
23541,Lawrence DeSimone,M,6:30:54
23542,Anna Mikulak,F,6:30:54
23543,Sophia Li,F,6:30:56
23544,Eustache Clerveaux,M,6:30:58
23545,Edmundo Chacon,M,6:31:06
23546,Marcia Shury,F,6:31:06
23547,Roxanne Leung,F,6:31:06
23548,Patricia Pion,F,6:31:07
23549,Sydney Valerio,F,6:31:14
23550,Dena Coukoulis,F,6:31:14
23551,Bruce Lorenz,M,6:31:16
23552,Rena Hershberger,F,6:31:16
23553,Kristin Brunje,F,6:31:16
23554,Hernan Montes,M,6:31:21
23555,Daniela Guimaraes,F,6:31:24
23556,Thalia Thea Neis,F,6:31:24
23557,Lisa Duenas,F,6:31:24
23558,Archana Patel,F,6:31:27
23559,Bernice Abreu,F,6:31:28
23560,Viola Williams,F,6:31:32
23561,Kathy Holloman,F,6:31:33
23562,Susan Manero,F,6:31:34
23563,Claudia Guimaraes,F,6:31:35
23564,Snigdha Udupi,F,6:31:36
23565,Jessica Bills,F,6:31:37
23566,Ricardo Guimaraes,M,6:31:38
23567,Susan Lauring,F,6:31:40
23568,Cleo Rallis,F,6:31:43
23569,Vivian Duran-Moy,F,6:31:44
23570,Ann Dalcero,F,6:31:47
23571,Jenna Koperski-Bohn,F,6:31:49
23572,Karen Lui,F,6:31:49
23573,Chris Rodriguez,M,6:31:51
23574,Peter Gallagher,M,6:31:53
23575,Galya Dimitrova,F,6:31:53
23576,John Iavarone,M,6:31:57
23577,Rich Kerouac,M,6:32:02
23578,Andy Huang,M,6:32:03
23579,Roshan Marksman,M,6:32:07
23580,Kate Barry,F,6:32:11
23581,Lissett Montano,F,6:32:19
23582,Josue Rojas,M,6:32:20
23583,Daphyne Jackson,F,6:32:26
23584,Darwin Johnson,M,6:32:29
23585,Diana Patricia Villamil Zapata,F,6:32:29
23586,Jean-Charles Cabrol,M,6:32:32
23587,Stephen Herzberg,M,6:32:34
23588,Paul Angland,M,6:32:36
23589,Chad Reynolds,M,6:32:39
23590,Ifeyinwa Seales,F,6:32:41
23591,Brandon Marsh,M,6:32:43
23592,Carmel Reilly,F,6:32:43
23593,Geann Toledo,M,6:32:47
23594,Keitha Rhoden,F,6:32:47
23595,Eva Amador-Meily,F,6:32:47
23596,Carlos Quijije,M,6:32:48
23597,Manuel Zambrano,M,6:32:52
23598,Caroline de Marneffe,F,6:32:55
23599,Michael Weinberger,M,6:32:55
23600,Tory Roth,F,6:33:00
23601,Bryan McGuire,M,6:33:01
23602,Shi Szeto,M,6:33:01
23603,Judit Kalo,F,6:33:02
23604,Courtney Laughlin,F,6:33:03
23605,Sharon Best-Jhagroo,F,6:33:03
23606,Jorlui Sillau,M,6:33:04
23607,Alexander Martinez,M,6:33:07
23608,Portia Badham,F,6:33:08
23609,Anne Bertasso,F,6:33:08
23610,Rosa Isabel Villanueva,F,6:33:11
23611,Shayvonne Jenkins,F,6:33:11
23612,Scott Dynan,M,6:33:13
23613,Danielle Vitt,F,6:33:15
23614,Lauren Kelly,F,6:33:15
23615,Shannon Harris,F,6:33:16
23616,Tiffany Gonzalez,F,6:33:20
23617,Kristen Drake,F,6:33:24
23618,Alyssa Lape,F,6:33:24
23619,Katelyn Jackson,F,6:33:24
23620,Eden Register,F,6:33:25
23621,Staci Akselrod,F,6:33:26
23622,Patricia Teixeira Wyrwoll,F,6:33:27
23623,Eleanor Mytych,F,6:33:36
23624,Jeanne Castagnaro,F,6:33:39
23625,Elizabeth Li,F,6:33:39
23626,Kevin Ruan,M,6:33:39
23627,Stuart Richler,M,6:33:40
23628,Catherine Schroeder,F,6:33:44
23629,Caitlin Clark,F,6:33:45
23630,Michael Wojcio,M,6:33:46
23631,Bernie Reilly,M,6:33:47
23632,Michael Truskowski,M,6:33:47
23633,Jordana Hemingway,F,6:33:48
23634,Nicole Santiago,F,6:33:49
23635,Damon Lester,M,6:33:52
23636,Elda Buonanno Foley,F,6:33:55
23637,Juanita Cabello,F,6:33:55
23638,Pooja Belligund,F,6:33:57
23639,Marie Sander,F,6:33:57
23640,Christopher Gill,M,6:34:07
23641,Sarah Phillips,F,6:34:09
23642,Gloria Aviles,F,6:34:11
23643,Puiyan Taglianetti,F,6:34:13
23644,Pablo Contreras,M,6:34:13
23645,Paige McKenna,F,6:34:16
23646,Sandra Medina Guzman,F,6:34:20
23647,Eugene Byrne,M,6:34:21
23648,Cristian Espinosa,M,6:34:22
23649,Jeriel Johnson,M,6:34:25
23650,Christopher Davis,M,6:34:25
23651,Emily Daniell,F,6:34:25
23652,Carolyn Adams-Duda,F,6:34:29
23653,Nick Deuz,M,6:34:29
23654,Anne Reinhart,F,6:34:31
23655,Sary Khim,F,6:34:35
23656,Chantay Thompson,F,6:34:39
23657,Cheryl McNally,F,6:34:43
23658,Karen Filippi,F,6:34:44
23659,Kevin Frye,M,6:34:44
23660,Joseph Marchesano,M,6:34:44
23661,Sean Hendricks,M,6:34:44
23662,Jenny Lee,F,6:34:45
23663,William Bookin,M,6:34:46
23664,Patrick Hudson,M,6:34:46
23665,Brian Rocas,M,6:34:47
23666,Denise Beltran,F,6:34:49
23667,Muhammad Shah,M,6:34:50
23668,Kayla Akkaya,F,6:34:50
23669,Stephanie Dorah,F,6:34:51
23670,Ruddial Santana,M,6:34:52
23671,Lisa Fraser,F,6:34:53
23672,Noel Cueto,M,6:34:54
23673,Armando Garcia Caballero,M,6:34:54
23674,Annya Santana,F,6:34:55
23675,Jennifer Ruano,F,6:34:56
23676,Shirley Mei,F,6:34:57
23677,Elizabeth Harding,F,6:34:58
23678,Kaleigh Sidaras,F,6:34:58
23679,Douglas Reid,M,6:35:02
23680,Lucy Del Gaudio,F,6:35:02
23681,Annette Cabrera,F,6:35:04
23682,Ayette Carrasco,F,6:35:04
23683,Katie Vinten,F,6:35:05
23684,John Cotter,M,6:35:05
23685,Dmitriy Ivan,M,6:35:06
23686,Patty Stewart,F,6:35:10
23687,Aaron Vinten,M,6:35:10
23688,Arthur Gonzalez,M,6:35:12
23689,Justin Muzzi,M,6:35:14
23690,Linda Merrilee Youell,F,6:35:17
23691,Nichole Kwok,F,6:35:17
23692,Marleni Tineo,F,6:35:20
23693,Roseann Sagginario,F,6:35:22
23694,Elaine Cortez,F,6:35:37
23695,Joe Klunk,M,6:35:41
23696,Santhosh Mathew,M,6:35:44
23697,Heather Hoffman,F,6:35:44
23698,Richard Harris,M,6:35:49
23699,Traci Lester,F,6:35:52
23700,Margaret Dicks,F,6:35:56
23701,Jillian Baaklini,F,6:36:00
23702,Amanda Lee Merlo,F,6:36:05
23703,Monica Aldana,F,6:36:10
23704,Sean Foye,M,6:36:11
23705,Eric Tilson,M,6:36:12
23706,Joseph Worman,M,6:36:16
23707,Keierra Wiltshire,F,6:36:20
23708,Mark Sherwood,M,6:36:22
23709,Ed Link,M,6:36:22
23711,Karen Bdera,F,6:36:23
23710,Lori Cantu,F,6:36:23
23712,Lydia Gonzalez,F,6:36:24
23713,Jonathan Chinn,M,6:36:24
23714,Cynthia Martinez,F,6:36:25
23715,Tatsuya Maruyama,M,6:36:25
23716,Maria Kharla Manato,F,6:36:26
23717,John Tan,M,6:36:27
23718,Vincent Daly,M,6:36:29
23719,Patty Lee Parmalee,F,6:36:30
23720,Agni Ghosh,M,6:36:32
23721,Melinda Howard,F,6:36:32
23722,Dennis Conroy,M,6:36:33
23723,Katherine Reardon,F,6:36:43
23724,Sanjay Patel,M,6:36:44
23725,Alley Lyles,F,6:36:46
23726,Rosario Ceron,F,6:36:48
23727,Kristin Golat,F,6:36:50
23728,Youssef Farah,M,6:36:51
23729,M. Daniel Bach,M,6:36:52
23730,Jose Urbina,M,6:36:53
23731,Jayeeta Roy,F,6:36:53
23732,Julian Engel,M,6:36:54
23733,Mary Ann Ratajczak,F,6:36:57
23734,Rebecca Tucker,F,6:36:59
23735,Jose Gotiangco,M,6:37:06
23736,Ann Lewis,F,6:37:06
23737,Theresa Troutman,F,6:37:08
23738,Jess Malcolm,F,6:37:09
23739,Elizabeth McNiff,F,6:37:10
23740,Paula Ross,F,6:37:10
23741,Alma Rocha,F,6:37:12
23742,Samuel Ross,M,6:37:12
23743,Tzivia Ross Korn,F,6:37:13
23744,Gabrielle Monaco,F,6:37:14
23745,Alicia Payano,F,6:37:14
23746,Barbara Sorter,F,6:37:17
23747,Cindy Carde,F,6:37:18
23748,Leo Campo,M,6:37:24
23749,Alexandra Lafferty,F,6:37:25
23750,Griffith Gray,M,6:37:27
23751,Rachael Paskvan,F,6:37:29
23752,Jeffrey Ramirez,M,6:37:33
23753,Kathy Dapolito,F,6:37:33
23754,Arun Prabhu Arivurajan,M,6:37:34
23755,Philippa Godoy,F,6:37:36
23756,Jennifer Gamba,F,6:37:39
23757,Claudia Serna,F,6:37:39
23758,Rafael Serna,M,6:37:40
23759,Bahrom Matyakubov,M,6:37:47
23760,Yuma Haidara,F,6:37:48
23761,Frank Quiles,M,6:37:51
23762,Madelyn Bisono,F,6:37:52
23763,Meg Navatto,F,6:37:52
23764,Victor Allen,M,6:37:55
23765,Andrea Mack,F,6:37:55
23766,Kristine Gozaloff,F,6:37:56
23767,Brittany Palmer,F,6:37:57
23768,Claire Duchemin,F,6:38:00
23769,ReGina Hamilton,F,6:38:01
23770,Terry Plant,F,6:38:03
23771,Lena Cheyne,F,6:38:03
23772,Lounise Williams,F,6:38:05
23773,Sabine Jeudy-Sprauve,F,6:38:06
23774,Khadija Moorehead,F,6:38:09
23775,Nadine Schnell,F,6:38:14
23776,Robert Shurman,M,6:38:16
23777,Frank Scaduto,M,6:38:21
23778,Jen Zammit,F,6:38:21
23779,Veronica White-Farrell,F,6:38:22
23780,Sylvia White-Carrington,F,6:38:25
23781,Joan Lagomarsino,F,6:38:26
23782,Danielle Chalmers,F,6:38:37
23783,Anita Selvakumari,F,6:38:38
23784,Stephanie Yang,F,6:38:43
23785,Amy Ortiz,F,6:38:43
23786,Mike Rauh,M,6:38:45
23787,Carol Johnson,F,6:38:47
23788,Charon Darris,M,6:38:47
23789,Francisco Villegas,M,6:38:47
23790,Kelly Rugel,F,6:38:49
23791,Nilda Chu,F,6:38:49
23792,Nataliek Kaddas,F,6:38:53
23793,Brian Merritt,M,6:38:54
23794,Chandra Darsan,F,6:38:55
23795,Mario Gouvea,M,6:38:59
23796,Catherine Superable-Baluran,F,6:38:59
23797,Richard Baluran,M,6:39:01
23798,Omar Suarez,M,6:39:03
23799,Teresa Thomas,F,6:39:14
23800,Esther Altman,F,6:39:14
23801,Ray Rubio,M,6:39:15
23802,Irina Kolomey,F,6:39:19
23803,Cindy Wallace,F,6:39:21
23804,Ashton Johnson,F,6:39:24
23805,James Bosco,M,6:39:28
23806,Nadia Leu,F,6:39:30
23807,Shamsul Siddique,M,6:39:31
23808,Shannon McLernan,F,6:39:32
23809,Deanna Correia,F,6:39:35
23810,Manisha Mehta,F,6:39:37
23811,Melissa Sogavo,F,6:39:39
23812,Julie Gordon,F,6:39:47
23813,Richard Shaver,M,6:39:47
23814,Ben Lee,M,6:39:48
23815,Salvie Jamias,F,6:39:49
23816,Margaret Misey,F,6:39:51
23817,Connie Brown,F,6:39:53
23818,Tammie Foster,F,6:39:55
23819,Diane O'Sullivan,F,6:39:56
23820,Lisa McCutcheon,F,6:39:57
23821,Jacqueline Sundt,F,6:39:59
23822,Sophia Gittens,F,6:39:59
23823,John Cheung,M,6:40:01
23824,Jake Dougherty,M,6:40:13
23825,Sarah Hartmann,F,6:40:14
23826,Lee Ann Kain,F,6:40:21
23827,Jimmy John,M,6:40:23
23828,Latesh Sewani,M,6:40:30
23829,Sergio Serrano,M,6:40:32
23830,Lisa Jaubert,F,6:40:34
23831,Waleed Abughazaleh,M,6:40:34
23832,Edna Rodriguez,F,6:40:36
23833,Greg O'Quin,M,6:40:38
23834,Wayne Denley,M,6:40:38
23835,Ariel Rodriguez Morales,M,6:40:42
23836,Suzanne Caracappa,F,6:40:43
23837,Norbert Feliciano Adorno,M,6:40:46
23838,Joseph Rotondo,M,6:40:49
23839,Claire Bienen,F,6:40:50
23840,Michael Caracappa,M,6:40:50
23841,Hansini Sharma,F,6:40:53
23842,Andy Jimenez,M,6:40:54
23843,Pamala Ricotta,F,6:40:54
23844,Kaon Lai,F,6:40:54
23845,Jeff Mordos,M,6:40:56
23846,Tucker Couvillon,M,6:41:07
23847,Shamus Smith,M,6:41:11
23848,Bruce Wright,M,6:41:13
23849,Medina Ilyassova,F,6:41:14
23850,Michael Barrett,M,6:41:21
23851,Lee Jr. Abamonga,M,6:41:32
23852,Yuri Obedencio,M,6:41:32
23853,Mary Carlisle,F,6:41:34
23854,Stephanie Dickson,F,6:41:43
23855,Miguel Geronimo,M,6:41:46
23856,Angel Santiago,M,6:41:47
23857,Aaron Burros,M,6:41:49
23858,Bob Walters,M,6:41:50
23859,Katherine Ortega,F,6:41:55
23860,Walasse Der,F,6:41:57
23861,Kwok Ho Leung,M,6:41:58
23862,Rosemary Severino,F,6:41:59
23863,Andrea Castro,F,6:41:59
23864,Lisa Morrison,F,6:42:00
23865,Humberto Moreno,M,6:42:01
23866,Michelle Rumph,F,6:42:02
23867,Lemuel Que,M,6:42:06
23868,Barbara Pinto,F,6:42:07
23869,Kayla Schiller,F,6:42:12
23870,Ivan Orihuela,M,6:42:21
23871,Oleg Bulavko,M,6:42:24
23872,Miranda Jeffries,F,6:42:26
23873,Marcus Charles,M,6:42:28
23874,Lena Rosenblum,F,6:42:30
23875,Melissa Luckman,F,6:42:30
23876,Hanner Leal,M,6:42:31
23877,Shelina James,F,6:42:32
23878,Gerri Striga,F,6:42:32
23879,Thomas Holder,M,6:42:33
23880,Lori Ovalle,F,6:42:37
23881,Silvana Jackson,F,6:42:39
23882,Andrew Paer,M,6:42:40
23883,Brooke Farrington,F,6:42:40
23884,Javier Otalora,M,6:42:43
23885,Naresea Beswick,F,6:42:43
23886,Danielle Pinnt,F,6:42:46
23887,Lisa Swan,F,6:42:47
23888,Philomena Robertson,F,6:42:47
23889,Carla Rodriguez,F,6:42:47
23890,Zoe Khalap,F,6:42:50
23891,Jeanne Veerasamy,F,6:42:50
23892,Lavina Chan,F,6:42:56
23893,Alethia Mongerie,F,6:42:56
23894,Karen Casko,F,6:42:57
23895,Vanita Srinivasan,F,6:42:59
23896,Lori Bierbrier,F,6:43:02
23897,Mandi Doryland,F,6:43:03
23898,Marino Fernandez,M,6:43:04
23899,Krishaanth Shanthikumar,M,6:43:07
23900,Sayanthinie Jeyalingam,F,6:43:08
23901,Dana Dye,F,6:43:19
23902,Andrea Creighton,F,6:43:19
23903,Angela Tripe,F,6:43:19
23904,Zola Abraham,F,6:43:21
23905,Elena Della Volpe,F,6:43:24
23906,Matteo Prospiti,M,6:43:26
23907,Kirsten Loderer,F,6:43:26
23908,Juan Flecha,M,6:43:26
23909,Guimei Jiang,F,6:43:29
23910,Claudia Alvear,F,6:43:33
23911,Sujata Didwania,F,6:43:34
23912,Patricia Guevara,F,6:43:36
23913,Nancy Reilly-Wohl,F,6:43:37
23914,William Musselman,M,6:43:39
23915,Janna Arkow,F,6:43:47
23916,Lisa Velasco,F,6:43:49
23917,Deirdre Kavanah,F,6:43:50
23918,James Douglass,M,6:43:53
23919,Jerry Levine,M,6:43:53
23920,Susan Mergler,F,6:43:56
23921,Richard McDonald II,M,6:43:59
23922,Julia Boese,F,6:44:01
23923,Barbara Vargas,F,6:44:01
23924,Dani Michele,F,6:44:06
23925,Maria Garcia,F,6:44:08
23926,Marc Bagan,M,6:44:11
23927,Gabriella Kigler,F,6:44:15
23928,Alexi Melvin,F,6:44:19
23929,Natalie Carabello,F,6:44:20
23930,Robert Eslick,M,6:44:20
23931,Fotini Karamouzis,F,6:44:20
23932,Christos Moutousis,M,6:44:21
23933,Hajnalka Karika,F,6:44:22
23934,Juan Oliveras,M,6:44:22
23935,Alan Miller,M,6:44:23
23936,Victoria DeCesare,F,6:44:24
23937,Ruqayyah Abdul-Karim,F,6:44:34
23938,John Kanuha,M,6:44:40
23939,Heather Rodman,F,6:44:41
23940,Matthew Rodman,M,6:44:42
23941,Lora Fleming,F,6:44:45
23942,Sophia Mighty,F,6:44:45
23943,Maria Estrada,F,6:44:48
23944,Kaori Abe,F,6:44:52
23945,Harmesh Singh,M,6:44:53
23946,Michael Miller,M,6:44:54
23947,Brett Zaccardi,M,6:44:58
23948,Sio Ortega,F,6:45:03
23949,Shawnee Oxley,F,6:45:03
23950,Elizabeth England,F,6:45:05
23951,Cordelia Stark,F,6:45:06
23952,Irene Espaillat,F,6:45:09
23953,Christine Gill,F,6:45:13
23954,Cecelia Reilly,F,6:45:13
23955,Simon Isakov,M,6:45:16
23956,Mercedez Cahue,F,6:45:17
23957,Maria Mateo,F,6:45:18
23958,Joey Alfonso,M,6:45:20
23959,Bing Alfonso,F,6:45:20
23960,Alexandra Angrand-Robinson,F,6:45:21
23961,Justin Gignac,M,6:45:25
23962,Louie Nacer,M,6:45:28
23963,Patty Arango,F,6:45:31
23964,Matthew Bound,M,6:45:33
23965,Aimee Mercure,F,6:45:34
23966,Walter Feber,M,6:45:34
23967,Molly Clarke,F,6:45:36
23968,Carol Harris,F,6:45:39
23969,Robert Jones,M,6:45:56
23970,Jacqueline Sinchi,F,6:45:56
23971,Romy Bhojwani,M,6:45:59
23972,Robbie Jones,M,6:46:00
23973,Gregory White,M,6:46:03
23974,Gretchen Piller,F,6:46:08
23975,Enrique Lopez,M,6:46:11
23976,Janice McCormack,F,6:46:12
23977,James Coopey,M,6:46:12
23978,Debra Bongard,F,6:46:14
23979,Carmen Garcia,F,6:46:17
23980,Johnny Carrero,M,6:46:23
23981,Roosevelt Giles,M,6:46:27
23982,Ingrid Vallejos,F,6:46:29
23983,David Kolb,M,6:46:41
23984,George Davis,M,6:46:41
23985,Wiam Mustafa,F,6:46:42
23986,Ciara Delaney,F,6:46:43
23987,Joanne Eng,F,6:46:46
23988,Elaine Eng,F,6:46:46
23989,Melissa Patterson,F,6:46:54
23990,Ramon Relos,M,6:47:00
23991,Anqi Zhang,F,6:47:02
23992,Michael Lewis,M,6:47:04
23993,Lynn Weiss Harder,F,6:47:12
23994,Sarah Tostrud,F,6:47:13
23995,Gary Smeal,M,6:47:14
23996,Amanda Smeal,F,6:47:15
23997,Paola Arinci,F,6:47:17
23998,Gregory Ho,M,6:47:18
23999,Alicia Archuleta,F,6:47:18
24000,Katie Boer,F,6:47:22
24001,Shuchi Passaro,F,6:47:23
24002,Jay Kash,M,6:47:24
24003,Joshua Hargett,M,6:47:25
24004,Polly Chea,F,6:47:30
24005,James Chea,M,6:47:30
24006,Lori Murphy,F,6:47:34
24007,Neo Ruiz,M,6:47:36
24008,Kacey Creel,F,6:47:36
24009,Jeremy Love,M,6:47:38
24010,Vladimir Barmas,M,6:47:39
24011,Antonio Memmo,M,6:47:46
24012,Mark McKenzie,M,6:47:48
24013,Carlos Menacho,M,6:47:52
24014,Claire Ann Fajardo,F,6:47:55
24015,Darryl Morrison,M,6:48:04
24016,Wayne Wingson,M,6:48:08
24017,Hilary Carlson,F,6:48:09
24018,Rose Mendoza,F,6:48:11
24019,Ronald Desantos,M,6:48:12
24020,Grace Agustin,F,6:48:14
24021,Soraida Desantos,F,6:48:14
24022,Jenny Hwang,F,6:48:18
24023,Jacquelyn Bonilla,F,6:48:19
24024,Agenia Clark,F,6:48:22
24025,Livia Fernandez,F,6:48:22
24026,Alessandro Quartuccio,M,6:48:26
24027,Alistair Bambridge,M,6:48:30
24028,Isabelo Barcenas,M,6:48:31
24029,Marna Ringel,F,6:48:34
24030,Peter Berton,M,6:48:42
24031,Norberto Velazquez,M,6:48:42
24032,Jennifer Berton,F,6:48:42
24033,Lisa Rae,F,6:48:44
24034,Elizabeth Boghean,F,6:48:47
24035,Robyn Wohl,F,6:48:52
24036,Jacqueline Kanuha,F,6:48:56
24037,John Saleh,M,6:48:56
24038,Kimberly Randolph,F,6:48:58
24039,Susan Bogutsky,F,6:49:00
24040,Ashwini Palav,F,6:49:03
24041,Kristy Wombold,F,6:49:04
24042,Paul Bogutsky,M,6:49:04
24043,Alexandria Petersen,F,6:49:04
24044,Damien Fils-Aime,M,6:49:04
24045,Glenda Canete,F,6:49:08
24046,Oliver Mackson,M,6:49:09
24047,Zulma Pereira,F,6:49:09
24048,Iris Valerio,F,6:49:09
24049,Miy Mahran,F,6:49:13
24050,Sarah Moquin,F,6:49:15
24051,Joseph Fiore,M,6:49:21
24052,Jean-Thomas Candio,M,6:49:21
24053,Jasmin Cruz,F,6:49:30
24054,Kathy-Ann Richardson,F,6:49:31
24055,Jaclyn Muller,F,6:49:33
24056,Ashton Kim,F,6:49:35
24057,Hillary Lockemer,F,6:49:41
24058,Jodi Eichler-Levine,F,6:49:42
24059,Lynn Robertson,F,6:49:46
24060,David Chen,M,6:50:03
24061,Lany Ong,F,6:50:25
24062,Shirley Rincon,F,6:50:33
24063,Gaurav Singh,M,6:50:45
24064,Lisa Papandrea,F,6:50:48
24065,Ginna Priola,F,6:50:51
24066,Lisa Rudzinski,F,6:50:53
24067,William Bierman,M,6:50:57
24068,Paul Fetscher,M,6:50:57
24069,Sean Clifford,M,6:51:04
24070,Aryeh Weiss,M,6:51:06
24071,Nicholas Jerez,M,6:51:08
24072,Kayla Levy,F,6:51:09
24073,Theresa Huerta,F,6:51:09
24074,Gabriella Cardi,F,6:51:09
24075,Alvin Ang,M,6:51:12
24076,Yiralda Taveras,F,6:51:13
24077,Carlos Taveras,M,6:51:16
24078,Isaac Levy,M,6:51:17
24079,Alexandra Levenstein,F,6:51:19
24080,Lindsay Craig,F,6:51:26
24081,Dewayne Lee,M,6:51:29
24082,Cristina Acosta,F,6:51:32
24083,Kumar Gandhi,M,6:51:34
24084,Nathan Thompson,M,6:51:42
24085,Grace Brann,F,6:52:05
24086,Samar Shaukat,F,6:52:06
24087,Gissele Vargas,F,6:52:07
24088,Janice Williams,F,6:52:09
24089,Anthony Key,M,6:52:11
24090,Jacqueline Lopardo,F,6:52:12
24091,Jorge Jara,M,6:52:26
24092,Darren Pierce,M,6:52:31
24093,Tracy Broderick,F,6:52:33
24094,Linda Castorena,F,6:52:35
24095,Mike DeBartolo,M,6:52:37
24096,Anna DeBartolo,F,6:52:38
24097,Leslie Lopez,F,6:52:38
24098,Miriam Moran,F,6:52:39
24099,Janet Villamar,F,6:52:45
24100,Gemma Nibungco,F,6:52:45
24101,Crystal Williams,F,6:52:47
24102,Andrea Ball,F,6:52:49
24103,Ronald Nilooban,M,6:52:51
24104,Miriam Lubin,F,6:52:55
24105,Carrie Demos,F,6:52:57
24106,Reggie Revels,M,6:53:03
24107,Terri Edwards,F,6:53:04
24108,Lucy Sikes,F,6:53:05
24109,Damian Begley,M,6:53:07
24110,Raul Contreras,M,6:53:08
24111,Kristina Anderson,F,6:53:10
24112,Cynthia Torres,F,6:53:15
24113,Power Malu,M,6:53:19
24114,Elvira Rivera,F,6:53:20
24115,Ana Sanchez-Castro,F,6:53:21
24116,David Froloff,M,6:53:22
24117,Nathaniel Rivera,M,6:53:23
24118,Hariharan Parthasarathy,M,6:53:24
24119,Lauren Malan,F,6:53:24
24120,Teodosia Del Rosario,F,6:53:30
24121,Dennis Dowling,M,6:53:33
24122,Engracia Sino Cruz,F,6:53:39
24123,Marques Smith,M,6:53:46
24124,Michael Cassidy,M,6:54:07
24125,Shawn Hoyte,M,6:54:13
24126,Regina Fuller,F,6:54:25
24127,Kaseedee Pilarz,F,6:54:25
24128,Isabel Ferrares,F,6:54:28
24129,Kavita Lad,F,6:54:33
24130,Verena Cimarolli,F,6:54:33
24131,Lidia Arroyo,F,6:54:35
24132,Christa Cross,F,6:54:37
24133,Venkata S Yadala,M,6:54:38
24134,Erin Milek,F,6:54:38
24135,Barbara Fratta,F,6:54:38
24136,Kristin Jurgensen,F,6:54:41
24137,Shawna Fedorko,F,6:54:41
24138,Susan Siderman,F,6:54:43
24139,Ashley Joyner,F,6:54:54
24140,Michele Sewall,F,6:54:55
24141,Matt Edman,M,6:55:02
24142,Joanna Troncoso,F,6:55:03
24143,Scott Alnwick,M,6:55:04
24144,Jason Roberts,M,6:55:09
24145,Lavanya Jaganathan,F,6:55:12
24146,Ann DeAngelo,F,6:55:15
24147,Ken Kain,M,6:55:23
24148,Thomas Vesque,M,6:55:31
24149,Alfonso Giordano,M,6:55:37
24150,Keiko Anderson,F,6:55:43
24151,Kirsten Broschinsky,F,6:55:44
24152,Rocio Espinosa de los Monteros Hernandez,F,6:55:44
24153,Jeffrey Kline,M,6:55:54
24154,Jonathan Yammarino,M,6:55:59
24155,Jared Yammarino,M,6:56:01
24156,Vincent LaMendola,M,6:56:02
24157,Donald Lomurro,M,6:56:06
24158,Miriam Perez,F,6:56:14
24159,Liza Donnelly,F,6:56:16
24160,Colleen Dolnik,F,6:56:24
24161,Katarzyna Dul,F,6:56:25
24162,Dicla Palacios,F,6:56:26
24163,Rita-Joan Santelli,F,6:56:28
24164,Betsy Mendez-White,F,6:56:39
24165,Bridget Redondo-Doan,F,6:56:46
24166,Irving Guzman,M,6:57:07
24167,Daniel Gallogly,M,6:57:08
24168,Kenneth Guzman,M,6:57:10
24169,Debbie Hagar,F,6:57:13
24170,Claire McGinley,F,6:57:17
24171,Thomas Maher,M,6:57:26
24172,Jamie Bonelli,F,6:57:28
24173,Anne Hryniewicz,F,6:57:34
24174,Erin Westcott,F,6:57:36
24175,Felix Alicea,M,6:57:43
24176,Jennifer Randall,F,6:57:44
24177,Angela Aguayo,F,6:57:46
24178,Jonathan Gersch,M,6:57:51
24179,Kyle Walker,M,6:57:51
24180,Luis Lopez,M,6:57:52
